date,unit,g_rgdp,g_cpi,sti,g_oil,g_gas
1989-06-30,es,0.9792782178918102,1.006297799862077,14.2167,7.539435653899362,-1.1337119626323222
1989-09-30,es,1.330785186530381,2.5130055691595654,13.8233,-4.920045799114758,-1.7895031511542925
1989-12-31,es,-0.1661432861157941,1.4138793397577842,12.9933,7.232808441002625,12.016461585753158
1990-03-31,es,0.8722041967718752,1.8283498181120628,13.42,3.5582639834254692,11.00943593161463
1990-06-30,es,1.6853519630635638,0.7846254455110557,14.38,-18.381263925178672,-15.600974966337322
1990-09-30,es,-0.29891541775395325,2.183872665087705,14.4567,45.47361571149477,-2.669666086574507
1990-12-31,es,3.7119308378001037,1.743458980214596,14.42,18.446814400012368,18.883436856580893
1991-03-31,es,-1.9404601529261711,1.2879319419385915,13.9233,-44.48457468237068,-8.475091636607957
1991-06-30,es,1.2119013875240725,0.6838581313307834,11.9933,-6.259352793615447,-6.28408592168741
1991-09-30,es,0.7524345731146909,2.042003496189837,12.03,5.719195119217746,-2.0501753815503676
1991-12-31,es,0.4962789342130236,1.397872224484864,11.86,2.5609954586957695,11.815207392959692
1992-03-31,es,0.9927563641600301,2.235024842703659,11.78,-13.420641101462483,-23.832059336849287
1992-06-30,es,-1.312531271669748,0.5207441033427074,11.8733,11.711197765532244,9.87496819183229
1992-09-30,es,0.06384631361484594,1.2730259653240594,12.58,1.6260520871782536,17.338943904475812
1992-12-31,es,-0.6537282793377841,1.0542522402135823,13.5133,-5.193749223712807,8.619168918899955
1993-03-31,es,-0.9373638634762926,1.2940269636424695,12.76,-5.509293752988409,-9.444082655000763
1993-06-30,es,-0.006775559591165603,0.9472443074940884,11.4533,0.40154494108044503,6.573295167664339
1993-09-30,es,1.1960058085300318,1.2001788123137125,9.59667,-10.453882292465977,0.4394274646794205
1993-12-31,es,0.3761376858245846,1.2182397070607642,8.31667,-6.833307160230451,-0.33166058849585234
1994-03-31,es,0.8236903658796813,1.5061973575893894,7.70667,-9.084964080099711,3.4113109338532954
1994-06-30,es,0.2190126430050121,0.7920206141823982,7.71,15.575452940923284,-14.770595966612854
1994-09-30,es,0.7908595044765043,1.0671789918236918,8.23,5.120743905373537,-6.9768003351042385
1994-12-31,es,0.37352501220455636,0.9013270031828391,8.78333,-3.168765718441602,-1.9226454665684845
1995-03-31,es,1.0600815299194544,1.900149109659921,9.85,4.297768107705657,-0.5693771664339486
1995-06-30,es,0.6886697320041435,1.1320021265006197,10.1767,5.222840126745831,3.985696593137522
1995-09-30,es,0.47634152364430804,0.4193506220279808,9.85667,-9.76337590375378,-1.838897044064458
1995-12-31,es,0.700244951412099,0.8186396838778975,9.28333,2.724020448870368,19.320357887497952
1996-03-31,es,0.6438470564386733,1.2082068292735393,8.36667,7.88694734585329,31.03428449167458
1996-06-30,es,0.6336705189697867,1.1069148848933175,7.27667,5.9062537600234055,-24.818111997839544
1996-09-30,es,0.9689499101610544,0.4480099985667785,7.05,6.717869944514199,-6.97365020570877
1996-12-31,es,0.39898266216775724,0.5034171005637411,6.24,11.140589293573155,26.590326709595267
1997-03-31,es,1.1026315830402034,0.4580597760041272,5.33333,-10.033547278199828,-14.990624161376953
1997-06-30,es,0.9682988335935505,0.1427144526513935,5.14,-13.239148408370971,-10.140098293928324
1997-09-30,es,0.976402720550329,0.6963717475222175,4.96333,0.9459146474582791,8.230949428665024
1997-12-31,es,1.4365702996844476,0.6493529310548141,4.66,0.9381323031559585,7.103988668353756
1998-03-31,es,0.9558073391041866,0.3371263201408681,4.11333,-28.62402820121197,-16.943575601701433
1998-06-30,es,0.816209766166498,0.30803720800802736,4.03667,-5.395188008060137,-0.2073743581352705
1998-09-30,es,1.1607744278973264,0.6688056140482956,3.83333,-2.5691115377771467,-9.474799096998732
1998-12-31,es,1.0441823654085525,0.1803677214617494,3.19333,-9.229607886471225,-6.199143771191329
1999-03-31,es,0.8093466533732219,0.7044714540898944,2.86667,-0.5358414701275738,-5.821655116342894
1999-06-30,es,1.4910686015775276,0.6858737449841001,2.63,31.223903399162587,13.320263699557255
1999-09-30,es,1.1928628708030686,0.7897644535425741,3.02333,24.852068015745708,12.311451096504289
1999-12-31,es,1.167367589002577,0.4870798427006662,3.52,13.924485085130689,3.956230055524701
2000-03-31,es,1.580150713143258,0.9136164583258832,3.95667,11.660861686591861,13.206868354479662
2000-06-30,es,1.2276726631966106,0.9318491284952657,4.57333,0.3199868314346155,23.145988011132744
2000-09-30,es,1.0694352785245442,1.2378351362698048,5.02333,10.900032131204807,17.471497155468008
2000-12-31,es,1.1039108656849983,0.8470761538536209,4.90333,-0.6573737372990163,29.779658250071517
2001-03-31,es,0.9918241822486351,0.6983087991161874,4.32,-12.840661897236982,-1.3220712861189199
2001-06-30,es,0.7885742888459113,1.280427224598757,4.28333,2.5399676328532017,-27.988693023461497
2001-09-30,es,0.9982161224273867,0.7478328787160038,3.91,-5.6381156925890075,-35.067867401768325
2001-12-31,es,0.6985170696736986,0.03787639714500912,3.15333,-26.912154056593263,-10.86486735514125
2002-03-31,es,0.5709935845313652,0.41569625900246265,3.47667,8.008316190318787,-1.661418372941048
2002-06-30,es,0.7476475797526305,2.1637252974685772,3.73667,18.589679124252978,17.91735693124261
2002-09-30,es,0.6034818565818334,-0.25866861746823844,3.29,6.673188568673627,-1.5639834822183118
2002-12-31,es,0.7478813610331869,1.5420694757960263,2.85333,-1.0637387799840248,23.246071231247
2003-03-31,es,0.9840511708980593,0.23048472628337535,2.35333,16.173931134846242,32.17251254581619
2003-06-30,es,0.6730576219630358,1.3001266557373548,2.10333,-16.69840639383886,-7.6964498516232105
2003-09-30,es,0.6843818624314046,-0.20353194694493482,2.10333,6.817303104145189,-11.167181257808778
2003-12-31,es,1.0252888622781064,1.2978690248319324,2.29667,3.413740197524451,2.9728005783304035
2004-03-31,es,0.6011527494040436,-0.22502526224226216,2.09333,8.958835879254234,7.229461396940184
2004-06-30,es,0.7794271726818458,2.285746820180279,2.17333,10.293660373848512,6.859726798713517
2004-09-30,es,0.9950008880169392,-0.10435388505687371,2.19,12.944343728869967,-5.909950376224771
2004-12-31,es,0.6186852453306635,1.4168295523151464,2.20667,5.191928850856664,13.956212139294433
2005-03-31,es,1.0041016182858797,-0.38964064881508165,2.20667,8.012055305133181,3.2123785508210823
2005-06-30,es,1.0141131745685428,2.2480510739129933,2.05667,9.367489354966008,7.359330416590559
2005-09-30,es,0.9476451166298361,0.10099310738898026,2.06,16.64170867923085,30.3108096111691
2005-12-31,es,1.0344853239435459,1.5359233490144675,2.45,-5.88638693726482,18.194822493191243
2006-03-31,es,1.0805544167205916,0.05520896733832714,2.76667,7.620260691704939,-32.819690467118704
2006-06-30,es,1.0362747842878939,2.172930392192818,3.19667,11.27164433473844,-9.954091302179169
2006-09-30,es,0.9854177689336829,-0.29206576010638585,3.4,0.7033952467447868,-2.8200924074151423
2006-12-31,es,0.942960697804196,0.6263519397369244,3.67,-15.331451402879992,7.215690278970399
2007-03-31,es,1.0189426255271528,-0.11848980758317751,3.86,-3.079216087196812,3.4174981938241977
2007-06-30,es,0.8081065219763595,2.1432819141351978,4.20667,14.467198378714485,0.8040485136648456
2007-09-30,es,0.8048638193568713,-0.3169909670415194,4.19,10.555634032393346,-11.208898343194917
2007-12-31,es,0.8601133618759249,2.167056799474132,4.02333,17.56334885903099,12.689155970324872
2008-03-31,es,0.4530236535059018,0.29988130637290666,3.69333,8.42231870236434,18.58818761257064
2008-06-30,es,0.05426773278101038,2.3470465112800376,4.23667,23.844680310142063,22.29855801855951
2008-09-30,es,-0.7552954386433441,-0.02017349209992858,4.36333,-4.469477094353014,-8.384818757166812
2008-12-31,es,-1.0169798287129161,-0.20195907096747234,2.55667,-72.54751301473217,-14.689428898609425
2009-03-31,es,-1.6103970063238826,-1.66135401431724,1.31333,-23.85841593919258,-30.594333794729334
