date,epu,g_indpro,g_pce,g_emp
9/1/18 0:00,120.9851907,0.035920748,0.217035443,0.059587175
10/1/18 0:00,136.1146533,-0.171637979,0.170761265,0.110348702
11/1/18 0:00,164.9422023,0.058653451,0.041296148,0.064161687
12/1/18 0:00,226.5768878,-0.005865689,0.020185153,0.122158806
1/1/19 0:00,284.1359377,-0.601317559,-0.012846747,0.205843559
2/1/19 0:00,123.639288,-0.528838112,0.154838473,-0.014657677
3/1/19 0:00,180.6316997,-0.000583495,0.27137414,0.151676424
4/1/19 0:00,109.6863735,-0.567736711,0.306977592,0.161394234
5/1/19 0:00,160.858154,0.16705852,0.069181474,0.044479851
6/1/19 0:00,207.9913723,0.068397384,0.071860645,0.110744909
7/1/19 0:00,207.7454617,-0.456463014,0.144422039,0.054348186
8/1/19 0:00,282.522931,0.731498004,0.03450405,0.153529525
9/1/19 0:00,186.6406966,-0.237878116,0.068053753,0.136798002
10/1/19 0:00,159.5113928,-0.914645549,0.195611422,0.085178313
11/1/19 0:00,170.4803411,0.534322747,0.041640641,0.141762604
12/1/19 0:00,190.5049253,-0.259118213,0.241114001,0.067209615
